,transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,"time_of_day(morning, afternoon, evening, night)",is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime
219,TX100219,user_5548,Buy Airtime,1038.5,Nairobi,Feature Phone,Airtel,individual,,0,0,1,6/16/2024 23:33
220,TX100220,user_4108,Lipa na M-Pesa,3306.86,Mombasa,iOS,Safaricom,individual,,0,1,0,6/29/2024 13:48
221,TX100221,user_8158,Withdraw Cash,1374.2,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/8/2024 20:20
222,TX100222,user_8400,Deposit Cash,855.88,Eldoret,Android,Telkom Kenya,agent,,0,0,0,6/9/2024 8:16
223,TX100223,user_4170,Withdraw Cash,310.6,Meru,iOS,Telkom Kenya,individual,,0,0,0,6/13/2024 7:39
224,TX100224,user_3255,Withdraw Cash,3393.1,Meru,iOS,Airtel,individual,,0,0,0,6/12/2024 0:51
225,TX100225,user_2154,Deposit Cash,7482.28,Nyeri,Android,Telkom Kenya,agent,,0,0,1,6/28/2024 9:39
226,TX100226,user_5499,Send Money,1515.25,Nyeri,Feature Phone,Airtel,individual,,0,0,0,6/20/2024 16:23
227,TX100227,user_7295,Pay Bill,2815.59,Kisumu,iOS,Telkom Kenya,individual,,0,0,0,6/13/2024 5:44
228,TX100228,user_7197,Lipa na M-Pesa,3596.59,Kisumu,Android,Safaricom,individual,,0,0,0,6/10/2024 23:19
229,TX100229,user_2648,Lipa na M-Pesa,1874.41,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/28/2024 18:36
230,TX100230,user_6539,Lipa na M-Pesa,8178.23,Meru,iOS,Airtel,individual,,0,0,0,6/15/2024 14:48
231,TX100231,user_5199,Withdraw Cash,1577.1,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/10/2024 18:43
232,TX100232,user_9445,Deposit Cash,467.4,Nairobi,Android,Telkom Kenya,individual,,1,0,0,6/19/2024 21:05
233,TX100233,user_3557,Pay Bill,544.28,Thika,iOS,Airtel,individual,,0,1,0,6/20/2024 22:43
234,TX100234,user_6592,Buy Airtime,7752.86,Garissa,Feature Phone,Safaricom,individual,,0,0,0,6/17/2024 14:31
235,TX100235,user_1098,Lipa na M-Pesa,15482.32,Machakos,iOS,Airtel,individual,,0,0,0,6/14/2024 20:41
236,TX100236,user_3200,Deposit Cash,1193.48,Mombasa,Android,Telkom Kenya,agent,,0,0,0,6/12/2024 1:22
237,TX100237,user_3961,Pay Bill,542.57,Nairobi,Android,Safaricom,individual,,0,0,0,6/17/2024 12:37
238,TX100238,user_5973,Pay Bill,2303.66,Eldoret,Android,Airtel,individual,,0,0,0,6/25/2024 21:19
239,TX100239,user_5433,Send Money,4326.87,Nairobi,iOS,Telkom Kenya,individual,,0,0,0,6/18/2024 14:00
240,TX100240,user_3869,Deposit Cash,3317.26,Mombasa,Android,Airtel,individual,,0,0,0,6/13/2024 6:01
241,TX100241,user_1956,Lipa na M-Pesa,10563.51,Kisumu,iOS,Telkom Kenya,individual,,0,0,0,6/23/2024 4:21
242,TX100242,user_9352,Withdraw Cash,5958.85,Eldoret,Feature Phone,Airtel,individual,,0,0,0,6/12/2024 13:03
243,TX100243,user_6699,Pay Bill,7113.21,Thika,Feature Phone,Airtel,individual,,0,0,0,6/13/2024 22:01
244,TX100244,user_7944,Pay Bill,2730.56,Machakos,Feature Phone,Safaricom,individual,,0,0,0,6/7/2024 19:26
245,TX100245,user_5493,Buy Airtime,1387.47,Nyeri,Feature Phone,Safaricom,individual,,0,0,0,6/22/2024 21:17
246,TX100246,user_5911,Send Money,4234.22,Eldoret,Android,Airtel,agent,,0,0,0,6/19/2024 8:44
247,TX100247,user_4987,Pay Bill,2023.45,Nairobi,Android,Telkom Kenya,individual,,0,0,0,6/6/2024 0:56
248,TX100248,user_7015,Pay Bill,1187.66,Nakuru,iOS,Telkom Kenya,individual,,0,0,0,6/18/2024 21:30
249,TX100249,user_2218,Withdraw Cash,578.18,Nakuru,Feature Phone,Airtel,individual,,0,0,0,6/15/2024 7:25
250,TX100250,user_5496,Withdraw Cash,2626.78,Nyeri,Feature Phone,Airtel,individual,,0,0,0,6/9/2024 21:02
251,TX100251,user_5735,Buy Airtime,3157.09,Thika,iOS,Safaricom,individual,,0,0,0,6/13/2024 14:02
252,TX100252,user_5555,Deposit Cash,2944.03,Nakuru,iOS,Airtel,individual,,0,0,0,6/10/2024 0:17
253,TX100253,user_9050,Buy Airtime,433.72,Meru,iOS,Airtel,individual,,0,0,0,6/3/2024 3:10
254,TX100254,user_4446,Buy Airtime,2953.79,Meru,iOS,Telkom Kenya,individual,,0,0,1,6/5/2024 2:25
255,TX100255,user_2045,Withdraw Cash,645.47,Nakuru,Feature Phone,Safaricom,individual,,0,0,1,6/23/2024 19:59
256,TX100256,user_7893,Deposit Cash,3814.28,Machakos,Android,Safaricom,individual,,0,0,1,6/8/2024 20:10
257,TX100257,user_2693,Withdraw Cash,1963.64,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/3/2024 13:29
258,TX100258,user_4436,Send Money,6611.77,Nakuru,iOS,Safaricom,individual,,0,0,1,6/18/2024 6:58
259,TX100259,user_9754,Lipa na M-Pesa,5271.96,Nairobi,Android,Telkom Kenya,individual,,0,0,0,6/12/2024 4:03
260,TX100260,user_6895,Lipa na M-Pesa,4510.59,Garissa,Feature Phone,Airtel,individual,,0,0,0,6/12/2024 12:04
261,TX100261,user_4354,Send Money,4222.51,Garissa,iOS,Airtel,individual,,0,0,0,6/7/2024 7:21
262,TX100262,user_1225,Lipa na M-Pesa,2877.32,Meru,Android,Telkom Kenya,individual,,0,0,1,6/25/2024 7:08
263,TX100263,user_5893,Deposit Cash,220.71,Machakos,Android,Safaricom,individual,,0,0,0,6/16/2024 19:12
264,TX100264,user_8022,Withdraw Cash,3729.71,Garissa,iOS,Safaricom,individual,,0,0,0,6/16/2024 10:41
265,TX100265,user_6600,Lipa na M-Pesa,2201.81,Nyeri,Android,Telkom Kenya,agent,,0,0,0,6/3/2024 6:29
266,TX100266,user_8996,Deposit Cash,2219.13,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/16/2024 0:08
267,TX100267,user_8683,Withdraw Cash,1667.61,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/19/2024 16:10
268,TX100268,user_5642,Deposit Cash,9261.26,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,0,6/7/2024 15:02
269,TX100269,user_8679,Send Money,1004.33,Meru,Android,Safaricom,individual,,0,0,0,6/23/2024 16:03
270,TX100270,user_9208,Buy Airtime,1332.33,Eldoret,Android,Safaricom,agent,,0,0,0,6/17/2024 16:32
271,TX100271,user_8339,Send Money,11542.79,Eldoret,iOS,Telkom Kenya,individual,,0,0,0,6/18/2024 17:14
272,TX100272,user_3205,Lipa na M-Pesa,5815.39,Nairobi,iOS,Telkom Kenya,individual,,0,0,0,6/4/2024 3:39
273,TX100273,user_2069,Withdraw Cash,49.65,Thika,Android,Airtel,individual,,0,0,1,6/21/2024 4:30
274,TX100274,user_4444,Deposit Cash,8279.62,Mombasa,Feature Phone,Airtel,individual,,0,0,0,6/10/2024 0:40
275,TX100275,user_2060,Lipa na M-Pesa,899.57,Nyeri,Android,Safaricom,individual,,0,0,0,6/22/2024 13:03
276,TX100276,user_3327,Lipa na M-Pesa,4283.81,Nairobi,Feature Phone,Airtel,individual,,0,1,0,6/8/2024 12:26
277,TX100277,user_4420,Buy Airtime,2818.76,Nairobi,iOS,Airtel,individual,,0,0,1,6/29/2024 10:10
278,TX100278,user_1301,Lipa na M-Pesa,2693.68,Meru,Android,Airtel,individual,,0,0,0,6/25/2024 23:35
279,TX100279,user_1606,Buy Airtime,4429.49,Thika,Android,Safaricom,individual,,0,0,0,6/4/2024 4:40
280,TX100280,user_4170,Withdraw Cash,812.56,Nairobi,Android,Airtel,individual,,0,0,1,6/5/2024 1:45
281,TX100281,user_1699,Withdraw Cash,606.18,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,0,6/17/2024 10:40
282,TX100282,user_6088,Deposit Cash,3693.56,Meru,iOS,Safaricom,individual,,1,0,0,6/8/2024 1:41
283,TX100283,user_1190,Buy Airtime,1201.57,Mombasa,Feature Phone,Airtel,agent,,0,0,0,6/15/2024 7:04
284,TX100284,user_1980,Send Money,12767.11,Nyeri,iOS,Safaricom,agent,,0,1,0,6/11/2024 3:37
285,TX100285,user_3975,Withdraw Cash,2102.06,Nakuru,Feature Phone,Airtel,individual,,0,0,1,6/28/2024 11:24
286,TX100286,user_7102,Deposit Cash,414.15,Thika,iOS,Safaricom,individual,,0,0,0,6/22/2024 3:27
287,TX100287,user_2184,Send Money,4052.21,Mombasa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/26/2024 22:31
288,TX100288,user_4327,Withdraw Cash,1279.3,Machakos,Android,Airtel,individual,,0,0,0,6/28/2024 18:41
289,TX100289,user_4394,Withdraw Cash,563,Thika,Feature Phone,Airtel,individual,,0,0,0,6/15/2024 16:15
290,TX100290,user_9319,Deposit Cash,1923.62,Machakos,Android,Safaricom,individual,,0,0,0,6/27/2024 19:00
291,TX100291,user_2816,Deposit Cash,11656.5,Machakos,Android,Telkom Kenya,individual,,0,0,1,6/19/2024 3:25
292,TX100292,user_6854,Pay Bill,1855.21,Nairobi,Android,Airtel,individual,,0,0,0,6/6/2024 21:50
293,TX100293,user_7709,Lipa na M-Pesa,1493.41,Garissa,Feature Phone,Telkom Kenya,individual,,1,0,0,6/21/2024 6:28
294,TX100294,user_1569,Lipa na M-Pesa,2057.66,Mombasa,Android,Airtel,individual,,0,0,0,6/9/2024 18:45
295,TX100295,user_6442,Send Money,42.66,Machakos,Feature Phone,Telkom Kenya,individual,,0,0,0,6/29/2024 7:56
296,TX100296,user_2895,Lipa na M-Pesa,499.92,Mombasa,iOS,Airtel,individual,,0,0,0,6/1/2024 14:09
297,TX100297,user_3733,Send Money,6632.34,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/25/2024 4:24
298,TX100298,user_4863,Withdraw Cash,13363.97,Mombasa,Feature Phone,Safaricom,individual,,0,0,1,6/5/2024 5:55
299,TX100299,user_8455,Pay Bill,601.67,Garissa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/8/2024 21:03
300,TX100300,user_5014,Pay Bill,2683.91,Nakuru,iOS,Airtel,individual,,0,0,0,6/21/2024 10:37
301,TX100301,user_2686,Withdraw Cash,11869.38,Nyeri,iOS,Airtel,individual,,0,0,0,6/18/2024 15:14
302,TX100302,user_4009,Deposit Cash,596.02,Nakuru,iOS,Telkom Kenya,individual,,0,0,1,6/26/2024 13:53
303,TX100303,user_8806,Buy Airtime,721.61,Machakos,Android,Airtel,individual,,0,0,0,6/17/2024 19:10
304,TX100304,user_1154,Buy Airtime,9151.74,Mombasa,Feature Phone,Safaricom,individual,,0,0,0,6/17/2024 21:20
305,TX100305,user_2409,Lipa na M-Pesa,4280.9,Kisumu,Feature Phone,Airtel,individual,,0,0,1,6/19/2024 18:13
306,TX100306,user_1784,Deposit Cash,576.92,Thika,Android,Safaricom,individual,,0,0,0,6/26/2024 22:05
307,TX100307,user_9096,Send Money,1750.13,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/11/2024 19:47
308,TX100308,user_8560,Pay Bill,202.7,Meru,Feature Phone,Airtel,individual,,0,0,0,6/18/2024 20:32
309,TX100309,user_8343,Lipa na M-Pesa,1983.86,Machakos,Android,Telkom Kenya,individual,,0,0,0,6/10/2024 21:04
310,TX100310,user_8206,Withdraw Cash,5266.22,Kisumu,Android,Safaricom,individual,,0,0,1,6/21/2024 20:41
311,TX100311,user_6596,Deposit Cash,2825.81,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/13/2024 4:21
312,TX100312,user_6801,Pay Bill,3648.89,Machakos,Android,Telkom Kenya,individual,,0,1,0,6/14/2024 19:25
313,TX100313,user_3806,Send Money,1385.1,Meru,Android,Airtel,individual,,0,0,0,6/2/2024 0:44
314,TX100314,user_1537,Send Money,616.06,Thika,Feature Phone,Telkom Kenya,individual,,1,0,0,6/14/2024 23:01
315,TX100315,user_6986,Buy Airtime,46.21,Eldoret,Android,Telkom Kenya,individual,,0,0,0,6/26/2024 18:47
316,TX100316,user_2841,Lipa na M-Pesa,6027.41,Thika,Android,Airtel,individual,,0,0,0,6/26/2024 13:09
317,TX100317,user_9716,Withdraw Cash,3543.4,Nyeri,Android,Telkom Kenya,agent,,0,0,0,6/29/2024 17:40
318,TX100318,user_7971,Pay Bill,911.69,Kisumu,iOS,Safaricom,individual,,0,0,0,6/12/2024 21:49
319,TX100319,user_6625,Send Money,1897.11,Mombasa,Feature Phone,Airtel,individual,,0,0,0,6/21/2024 11:27
320,TX100320,user_3950,Pay Bill,5658.38,Nakuru,iOS,Safaricom,agent,,0,0,0,6/14/2024 12:36
321,TX100321,user_8992,Withdraw Cash,2707.97,Garissa,Android,Airtel,individual,,1,0,0,6/11/2024 3:46
322,TX100322,user_5780,Pay Bill,1249.16,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,0,6/27/2024 23:55
323,TX100323,user_3368,Lipa na M-Pesa,1088.01,Nakuru,Feature Phone,Safaricom,individual,,0,0,0,6/17/2024 1:06
324,TX100324,user_7655,Buy Airtime,858.92,Eldoret,Android,Safaricom,individual,,0,0,0,6/25/2024 22:53
325,TX100325,user_9173,Pay Bill,6075.08,Garissa,iOS,Safaricom,individual,,0,0,0,6/12/2024 10:45
326,TX100326,user_5495,Deposit Cash,3051.79,Mombasa,Android,Telkom Kenya,agent,,0,0,0,6/2/2024 23:01
327,TX100327,user_7002,Buy Airtime,4322.4,Garissa,iOS,Safaricom,individual,,0,0,0,6/10/2024 11:29
328,TX100328,user_7614,Withdraw Cash,6884.41,Mombasa,Android,Safaricom,individual,,0,0,0,6/26/2024 9:25
329,TX100329,user_6919,Buy Airtime,15162.78,Kisumu,Feature Phone,Telkom Kenya,agent,,0,0,0,6/17/2024 8:53
330,TX100330,user_1853,Pay Bill,1004.48,Nakuru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/12/2024 15:55
331,TX100331,user_5146,Pay Bill,698.43,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/22/2024 6:19
332,TX100332,user_4769,Deposit Cash,2169.63,Thika,Android,Safaricom,individual,,0,0,1,6/28/2024 2:01
333,TX100333,user_1574,Send Money,124.95,Garissa,iOS,Safaricom,individual,,0,0,0,6/20/2024 7:03
334,TX100334,user_2148,Deposit Cash,5491.02,Thika,Feature Phone,Safaricom,individual,,0,0,1,6/18/2024 22:30
335,TX100335,user_7293,Pay Bill,7532.34,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/28/2024 6:01
336,TX100336,user_7457,Buy Airtime,4054.71,Nakuru,iOS,Safaricom,individual,,0,0,0,6/12/2024 5:10
337,TX100337,user_8509,Deposit Cash,1091.89,Nairobi,iOS,Safaricom,individual,,0,0,0,6/26/2024 18:52
338,TX100338,user_5777,Deposit Cash,459.99,Garissa,iOS,Airtel,agent,,0,0,0,6/23/2024 4:03
339,TX100339,user_4854,Send Money,1685.25,Eldoret,iOS,Airtel,individual,,0,1,0,6/14/2024 14:56
340,TX100340,user_3491,Pay Bill,6271.21,Nakuru,iOS,Safaricom,individual,,0,0,0,6/10/2024 16:24
341,TX100341,user_4124,Pay Bill,1496.06,Nairobi,Android,Airtel,individual,,0,0,0,6/22/2024 1:12
342,TX100342,user_6691,Withdraw Cash,121.99,Machakos,iOS,Safaricom,individual,,0,0,1,6/22/2024 20:25
343,TX100343,user_4051,Send Money,1122.07,Eldoret,iOS,Telkom Kenya,individual,,1,0,0,6/2/2024 5:18
344,TX100344,user_1004,Withdraw Cash,16099.11,Kisumu,Feature Phone,Telkom Kenya,individual,,0,0,1,6/22/2024 6:53
345,TX100345,user_6222,Withdraw Cash,3951.77,Nairobi,Feature Phone,Telkom Kenya,individual,,0,0,0,6/18/2024 20:44
346,TX100346,user_6315,Withdraw Cash,8089.1,Eldoret,Android,Telkom Kenya,individual,,0,0,0,6/1/2024 14:05
347,TX100347,user_5869,Lipa na M-Pesa,5218.7,Kisumu,iOS,Airtel,individual,,0,0,0,6/28/2024 13:06
348,TX100348,user_1876,Withdraw Cash,2715.61,Machakos,iOS,Safaricom,individual,,0,0,0,6/20/2024 8:00
349,TX100349,user_8027,Deposit Cash,563.42,Nyeri,Feature Phone,Airtel,individual,,0,0,0,6/9/2024 12:07
350,TX100350,user_5142,Buy Airtime,1500.45,Nakuru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/25/2024 6:50
351,TX100351,user_7966,Deposit Cash,3067.56,Nyeri,Feature Phone,Telkom Kenya,individual,,0,0,0,6/5/2024 15:42
352,TX100352,user_8079,Deposit Cash,7157.84,Nairobi,iOS,Safaricom,individual,,0,0,0,6/29/2024 1:17
353,TX100353,user_8987,Pay Bill,1095.14,Garissa,iOS,Airtel,agent,,0,0,0,6/17/2024 11:29
354,TX100354,user_7799,Lipa na M-Pesa,452.3,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/18/2024 4:38
355,TX100355,user_5465,Withdraw Cash,2864.16,Thika,Feature Phone,Airtel,individual,,0,0,0,6/15/2024 15:32
356,TX100356,user_1635,Pay Bill,679.68,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/14/2024 3:01
357,TX100357,user_2693,Send Money,3298.88,Nyeri,Feature Phone,Safaricom,individual,,0,0,0,6/24/2024 11:42
358,TX100358,user_5752,Send Money,1070.56,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/25/2024 9:11
359,TX100359,user_9311,Pay Bill,919.16,Nairobi,Feature Phone,Safaricom,individual,,0,0,0,6/2/2024 20:10
360,TX100360,user_1830,Buy Airtime,1783.11,Mombasa,iOS,Airtel,individual,,0,0,0,6/2/2024 1:57
361,TX100361,user_6177,Pay Bill,3147.95,Kisumu,iOS,Airtel,individual,,0,0,0,6/7/2024 2:48
362,TX100362,user_9932,Pay Bill,2758.55,Mombasa,Feature Phone,Airtel,individual,,0,0,0,6/24/2024 2:10
363,TX100363,user_9308,Lipa na M-Pesa,982.4,Thika,Feature Phone,Telkom Kenya,individual,,0,0,0,6/12/2024 3:56
364,TX100364,user_6949,Send Money,7761.17,Garissa,iOS,Telkom Kenya,individual,,0,0,1,6/2/2024 8:58
365,TX100365,user_3838,Send Money,407.4,Nakuru,iOS,Airtel,individual,,0,0,1,6/4/2024 18:04
366,TX100366,user_2150,Withdraw Cash,140.94,Nakuru,Android,Safaricom,individual,,0,0,0,6/17/2024 0:10
367,TX100367,user_8560,Deposit Cash,3230.78,Garissa,iOS,Safaricom,individual,,0,0,1,6/9/2024 18:28
368,TX100368,user_2931,Pay Bill,460.99,Thika,Android,Telkom Kenya,individual,,0,0,0,6/11/2024 17:19
369,TX100369,user_2664,Pay Bill,2460.42,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/12/2024 10:45
370,TX100370,user_2081,Buy Airtime,10611.45,Nyeri,Feature Phone,Telkom Kenya,individual,,0,0,0,6/13/2024 8:51
371,TX100371,user_1512,Send Money,4197.38,Mombasa,Feature Phone,Airtel,individual,,0,0,1,6/5/2024 6:31
372,TX100372,user_8805,Buy Airtime,3363.2,Mombasa,iOS,Safaricom,individual,,1,0,0,6/6/2024 0:16
373,TX100373,user_6237,Lipa na M-Pesa,2993.23,Nairobi,iOS,Safaricom,individual,,0,0,1,6/10/2024 13:52
374,TX100374,user_1559,Withdraw Cash,692.61,Garissa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/19/2024 11:52
375,TX100375,user_4672,Buy Airtime,1983.71,Eldoret,Feature Phone,Safaricom,individual,,0,0,0,6/15/2024 17:38
376,TX100376,user_8404,Send Money,1467.71,Nyeri,Android,Airtel,individual,,0,0,0,6/9/2024 11:20
377,TX100377,user_4343,Lipa na M-Pesa,10707.17,Thika,iOS,Safaricom,individual,,0,0,0,6/27/2024 22:26
378,TX100378,user_5070,Pay Bill,971.23,Garissa,iOS,Safaricom,individual,,0,0,0,6/11/2024 12:09
379,TX100379,user_1580,Lipa na M-Pesa,2232.1,Garissa,Android,Telkom Kenya,individual,,0,0,0,6/8/2024 12:12
380,TX100380,user_8004,Deposit Cash,9736.66,Machakos,Feature Phone,Airtel,individual,,0,0,0,6/11/2024 8:06
381,TX100381,user_9130,Buy Airtime,5448.64,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,0,6/5/2024 18:12
382,TX100382,user_4147,Send Money,11685.28,Kisumu,iOS,Telkom Kenya,individual,,0,0,1,6/7/2024 20:54
383,TX100383,user_5249,Buy Airtime,3280.68,Kisumu,iOS,Safaricom,individual,,0,0,0,6/21/2024 3:01
384,TX100384,user_2679,Pay Bill,1421.51,Meru,Feature Phone,Airtel,individual,,0,0,0,6/18/2024 19:48
385,TX100385,user_4506,Pay Bill,6133.54,Machakos,Android,Airtel,agent,,0,0,1,6/16/2024 1:05
386,TX100386,user_8253,Send Money,1205.9,Kisumu,Android,Telkom Kenya,individual,,0,1,0,6/6/2024 7:43
387,TX100387,user_3744,Deposit Cash,630.18,Machakos,Android,Telkom Kenya,individual,,0,0,0,6/16/2024 6:20
388,TX100388,user_6188,Withdraw Cash,4288.05,Mombasa,iOS,Safaricom,individual,,0,0,0,6/1/2024 13:20
389,TX100389,user_3141,Lipa na M-Pesa,3565.64,Nakuru,Android,Airtel,individual,,0,0,0,6/27/2024 2:49
390,TX100390,user_7617,Lipa na M-Pesa,7390.4,Nakuru,iOS,Airtel,individual,,0,0,0,6/14/2024 2:39
391,TX100391,user_3479,Pay Bill,11438.67,Garissa,iOS,Safaricom,agent,,0,0,0,6/1/2024 17:36
392,TX100392,user_7484,Buy Airtime,6812.03,Nakuru,Feature Phone,Telkom Kenya,individual,,0,0,0,6/29/2024 10:26
393,TX100393,user_8421,Buy Airtime,216.65,Nyeri,Feature Phone,Airtel,agent,,0,0,0,6/4/2024 5:38
394,TX100394,user_5452,Deposit Cash,3822.61,Kisumu,Android,Safaricom,individual,,0,0,0,6/16/2024 12:29
395,TX100395,user_6881,Withdraw Cash,5375.56,Nyeri,Android,Telkom Kenya,individual,,0,0,0,6/7/2024 3:27
396,TX100396,user_7665,Buy Airtime,14047.01,Nairobi,iOS,Safaricom,individual,,0,0,0,6/27/2024 7:00
397,TX100397,user_3849,Lipa na M-Pesa,1643.12,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/10/2024 10:29
398,TX100398,user_8390,Buy Airtime,651.65,Eldoret,Feature Phone,Telkom Kenya,individual,,0,0,1,6/10/2024 22:28
399,TX100399,user_7905,Withdraw Cash,6709.04,Thika,iOS,Safaricom,individual,,0,0,0,6/1/2024 10:35
400,TX100400,user_3489,Lipa na M-Pesa,1336.8,Meru,Android,Safaricom,individual,,0,0,0,6/25/2024 17:22
401,TX100401,user_5611,Buy Airtime,3191.32,Machakos,Android,Safaricom,individual,,0,0,0,6/14/2024 20:02
402,TX100402,user_3839,Lipa na M-Pesa,1729.43,Garissa,iOS,Airtel,individual,,0,0,0,6/17/2024 13:57
403,TX100403,user_9527,Pay Bill,1801.49,Machakos,Feature Phone,Airtel,individual,,0,1,0,6/27/2024 13:18
404,TX100404,user_6878,Pay Bill,4614.76,Thika,iOS,Airtel,agent,,0,0,0,6/21/2024 5:59
405,TX100405,user_7303,Deposit Cash,1570.08,Thika,iOS,Safaricom,individual,,0,0,0,6/2/2024 15:14
406,TX100406,user_1851,Pay Bill,4134.03,Thika,Android,Airtel,individual,,0,0,0,6/14/2024 20:42
407,TX100407,user_2687,Buy Airtime,50.51,Kisumu,Feature Phone,Safaricom,individual,,0,0,0,6/14/2024 8:56
408,TX100408,user_7833,Withdraw Cash,1373.82,Meru,Android,Safaricom,individual,,0,0,0,6/10/2024 4:53
409,TX100409,user_3427,Lipa na M-Pesa,1344.9,Eldoret,Android,Safaricom,individual,,0,0,0,6/27/2024 22:36
410,TX100410,user_5000,Send Money,4835.76,Thika,Feature Phone,Telkom Kenya,individual,,0,0,0,6/23/2024 21:55
411,TX100411,user_6052,Pay Bill,1321.92,Garissa,Android,Safaricom,individual,,0,0,0,6/15/2024 7:05
412,TX100412,user_3738,Pay Bill,3511.5,Kisumu,iOS,Airtel,individual,,0,0,0,6/10/2024 13:04
413,TX100413,user_6732,Send Money,4082.52,Eldoret,iOS,Safaricom,agent,,0,0,0,6/17/2024 20:30
414,TX100414,user_6387,Send Money,3759.66,Thika,Feature Phone,Airtel,agent,,0,0,1,6/21/2024 16:24
415,TX100415,user_9002,Buy Airtime,3235.96,Nairobi,iOS,Telkom Kenya,individual,,0,0,0,6/16/2024 0:48
416,TX100416,user_6536,Lipa na M-Pesa,1868.24,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/19/2024 18:16
417,TX100417,user_4913,Pay Bill,1635.53,Nairobi,iOS,Safaricom,agent,,0,0,0,6/16/2024 14:41
418,TX100418,user_2066,Withdraw Cash,2910.09,Meru,iOS,Airtel,individual,,0,0,0,6/21/2024 12:00
419,TX100419,user_8723,Buy Airtime,230.38,Nyeri,Android,Telkom Kenya,agent,,0,0,1,6/29/2024 0:13
420,TX100420,user_5380,Buy Airtime,7301.08,Meru,iOS,Telkom Kenya,individual,,0,0,0,6/14/2024 15:38
421,TX100421,user_5107,Withdraw Cash,6106.7,Nyeri,Feature Phone,Telkom Kenya,individual,,1,0,0,6/7/2024 9:57
422,TX100422,user_6726,Withdraw Cash,1488.33,Nyeri,Android,Airtel,individual,,0,0,0,6/21/2024 4:22
423,TX100423,user_4373,Deposit Cash,2928.1,Eldoret,iOS,Safaricom,individual,,0,0,0,6/6/2024 15:40
424,TX100424,user_9945,Withdraw Cash,9420.61,Mombasa,iOS,Safaricom,agent,,0,1,0,6/9/2024 8:20
425,TX100425,user_3082,Send Money,1109.34,Garissa,Feature Phone,Telkom Kenya,individual,,0,0,0,6/12/2024 20:39
426,TX100426,user_9967,Pay Bill,4747.97,Eldoret,Android,Safaricom,individual,,0,0,0,6/17/2024 14:23
427,TX100427,user_7748,Deposit Cash,302.24,Nakuru,iOS,Telkom Kenya,individual,,0,0,0,6/12/2024 17:26
428,TX100428,user_1417,Send Money,2593.57,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/23/2024 12:08
429,TX100429,user_9306,Deposit Cash,7538.65,Meru,Android,Safaricom,individual,,0,0,0,6/24/2024 19:09
430,TX100430,user_9808,Pay Bill,2808.1,Thika,Android,Airtel,individual,,0,0,0,6/1/2024 17:48
431,TX100431,user_4974,Deposit Cash,3352.2,Garissa,iOS,Safaricom,individual,,0,0,0,6/20/2024 19:20
432,TX100432,user_4267,Send Money,8337.19,Kisumu,Feature Phone,Airtel,individual,,0,0,0,6/28/2024 8:58
433,TX100433,user_1825,Lipa na M-Pesa,4397.86,Meru,Feature Phone,Airtel,individual,,0,0,0,6/19/2024 18:58
434,TX100434,user_8668,Pay Bill,4166.05,Mombasa,iOS,Safaricom,individual,,0,0,0,6/15/2024 4:36
435,TX100435,user_6745,Buy Airtime,3089.86,Meru,iOS,Telkom Kenya,individual,,0,0,1,6/15/2024 3:08
436,TX100436,user_1412,Pay Bill,3508.27,Garissa,iOS,Telkom Kenya,individual,,0,0,0,6/13/2024 18:51
437,TX100437,user_8543,Pay Bill,5698.49,Nairobi,Feature Phone,Airtel,individual,,0,0,0,6/16/2024 13:33
438,TX100438,user_8587,Pay Bill,13560.38,Mombasa,Android,Airtel,individual,,0,0,0,6/19/2024 0:59
439,TX100439,user_1728,Lipa na M-Pesa,5552.17,Kisumu,iOS,Telkom Kenya,individual,,0,0,0,6/4/2024 6:12
440,TX100440,user_8164,Send Money,4302.96,Eldoret,iOS,Safaricom,individual,,0,0,1,6/13/2024 10:35
