transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,hour,day_of_week,date,time_of_day,user_transaction_count,user_avg_amount,user_total_amount,amount_dev_from_avg,risk_score,is_high_value
TX100135,user_6450,Buy Airtime,4783.72,Eldoret,Ios,Safaricom,individual,0,0,0,2024-06-03 15:40:00,15,0,2024-06-03,Afternoon,3,3683.6666666666665,11051.0,1100.0533333333337,0,0
TX100136,user_2663,Lipa Na M-Pesa,2930.88,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-10 23:19:00,23,0,2024-06-10,Night,2,2085.145,4170.29,845.7350000000001,0,0
TX100137,user_6592,Send Money,1276.13,Meru,Ios,Safaricom,individual,0,0,0,2024-06-18 14:08:00,14,1,2024-06-18,Afternoon,5,2457.554,12287.77,-1181.424,0,0
TX100138,user_8392,Deposit Cash,873.2,Garissa,Ios,Telkom Kenya,agent,0,0,0,2024-06-17 02:54:00,2,0,2024-06-17,Night,3,3709.8766666666666,11129.63,-2836.6766666666663,0,0
TX100139,user_2306,Deposit Cash,4402.58,Thika,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-01 00:58:00,0,5,2024-06-01,Night,3,1643.3833333333332,4930.15,2759.1966666666667,1,0
TX100140,user_7776,Pay Bill,2581.96,Eldoret,Android,Safaricom,agent,0,0,0,2024-06-03 07:33:00,7,0,2024-06-03,Morning,1,2581.96,2581.96,0.0,0,0
TX100141,user_6864,Lipa Na M-Pesa,2573.27,Eldoret,Ios,Telkom Kenya,agent,0,0,0,2024-06-18 19:45:00,19,1,2024-06-18,Evening,1,2573.27,2573.27,0.0,0,0
TX100142,user_8526,Deposit Cash,267.99,Mombasa,Android,Safaricom,individual,1,0,0,2024-06-04 16:59:00,16,1,2024-06-04,Afternoon,2,1006.225,2012.45,-738.235,1,0
TX100143,user_9901,Lipa Na M-Pesa,2512.43,Meru,Android,Airtel,individual,0,0,0,2024-06-08 07:11:00,7,5,2024-06-08,Morning,3,2732.4933333333333,8197.48,-220.0633333333335,0,0
TX100144,user_6575,Pay Bill,6055.56,Mombasa,Ios,Telkom Kenya,individual,0,0,1,2024-06-07 11:51:00,11,4,2024-06-07,Morning,2,3545.8500000000004,7091.700000000001,2509.71,1,0
TX100145,user_6530,Deposit Cash,10267.89,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-15 06:39:00,6,5,2024-06-15,Morning,1,10267.89,10267.89,0.0,0,0
TX100146,user_5413,Send Money,394.85,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-19 07:36:00,7,2,2024-06-19,Morning,1,394.85,394.85,0.0,0,0
TX100147,user_4748,Buy Airtime,3490.92,Eldoret,Android,Airtel,individual,0,0,1,2024-06-03 16:48:00,16,0,2024-06-03,Afternoon,4,3856.5875,15426.35,-365.6675,1,0
TX100148,user_1663,Lipa Na M-Pesa,2940.47,Kisumu,Feature Phone,Safaricom,individual,1,0,0,2024-06-27 03:28:00,3,3,2024-06-27,Night,2,1477.885,2955.77,1462.5849999999998,1,0
TX100149,user_2998,Deposit Cash,7735.42,Mombasa,Ios,Airtel,agent,0,0,0,2024-06-04 17:28:00,17,1,2024-06-04,Evening,2,4657.85,9315.7,3077.5699999999997,0,0
TX100150,user_8994,Deposit Cash,4869.49,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-25 15:08:00,15,1,2024-06-25,Afternoon,1,4869.49,4869.49,0.0,0,0
TX100151,user_2495,Pay Bill,11759.71,Nakuru,Feature Phone,Safaricom,agent,0,0,0,2024-06-08 16:40:00,16,5,2024-06-08,Afternoon,2,7904.799999999999,15809.599999999999,3854.91,0,1
TX100152,user_4304,Send Money,11268.91,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-05 14:30:00,14,2,2024-06-05,Afternoon,1,11268.91,11268.91,0.0,0,1
TX100153,user_4763,Withdraw Cash,895.22,Nairobi,Android,Airtel,individual,0,0,0,2024-06-11 16:46:00,16,1,2024-06-11,Afternoon,1,895.22,895.22,0.0,0,0
TX100154,user_6232,Deposit Cash,4522.91,Thika,Feature Phone,Safaricom,individual,0,0,1,2024-06-23 05:02:00,5,6,2024-06-23,Morning,3,2353.4733333333334,7060.42,2169.4366666666665,1,0
TX100155,user_2853,Buy Airtime,2646.48,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-24 12:16:00,12,0,2024-06-24,Afternoon,1,2646.48,2646.48,0.0,0,0
TX100156,user_7585,Pay Bill,845.48,Eldoret,Ios,Airtel,individual,0,0,1,2024-06-22 13:29:00,13,5,2024-06-22,Afternoon,1,845.48,845.48,0.0,1,0
TX100157,user_2291,Deposit Cash,758.63,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-02 11:52:00,11,6,2024-06-02,Morning,3,264.80333333333334,794.41,493.82666666666665,0,0
TX100158,user_4581,Deposit Cash,295.96,Garissa,Android,Safaricom,individual,0,0,0,2024-06-01 20:34:00,20,5,2024-06-01,Evening,2,391.30499999999995,782.6099999999999,-95.34499999999997,0,0
TX100159,user_8554,Pay Bill,5555.93,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-04 22:45:00,22,1,2024-06-04,Night,1,5555.93,5555.93,0.0,0,0
TX100160,user_8280,Pay Bill,1373.08,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-06 09:26:00,9,3,2024-06-06,Morning,3,1448.5533333333333,4345.66,-75.47333333333336,0,0
TX100161,user_2636,Lipa Na M-Pesa,6806.42,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-01 03:12:00,3,5,2024-06-01,Night,2,7424.005,14848.01,-617.585,0,0
TX100162,user_4696,Deposit Cash,3280.54,Mombasa,Ios,Safaricom,individual,0,0,0,2024-06-06 16:45:00,16,3,2024-06-06,Afternoon,3,3269.8199999999997,9809.46,10.720000000000255,0,0
TX100163,user_1698,Withdraw Cash,3919.07,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-14 20:31:00,20,4,2024-06-14,Evening,3,1834.4333333333334,5503.3,2084.6366666666668,0,0
TX100164,user_5737,Buy Airtime,1206.98,Nairobi,Android,Airtel,individual,0,0,0,2024-06-16 23:43:00,23,6,2024-06-16,Night,2,697.595,1395.19,509.385,0,0
TX100165,user_1854,Send Money,2139.16,Eldoret,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-03 18:17:00,18,0,2024-06-03,Evening,1,2139.16,2139.16,0.0,0,0
TX100166,user_9164,Send Money,1860.49,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-28 03:09:00,3,4,2024-06-28,Night,1,1860.49,1860.49,0.0,0,0
TX100167,user_6855,Withdraw Cash,940.73,Thika,Ios,Safaricom,individual,0,0,1,2024-06-15 21:19:00,21,5,2024-06-15,Night,1,940.73,940.73,0.0,1,0
TX100168,user_8392,Pay Bill,6253.96,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 12:16:00,12,1,2024-06-04,Afternoon,3,3709.8766666666666,11129.63,2544.0833333333335,0,0
TX100169,user_7528,Pay Bill,3405.8,Nairobi,Ios,Telkom Kenya,individual,0,0,0,2024-06-11 08:10:00,8,1,2024-06-11,Morning,2,3073.37,6146.74,332.4300000000003,0,0
TX100170,user_6249,Pay Bill,133.53,Nairobi,Ios,Telkom Kenya,individual,0,0,0,2024-06-16 03:44:00,3,6,2024-06-16,Night,4,2276.0725,9104.29,-2142.5425,0,0
TX100171,user_6172,Deposit Cash,6000.18,Nakuru,Android,Airtel,individual,0,0,1,2024-06-11 09:45:00,9,1,2024-06-11,Morning,2,4692.345,9384.69,1307.835,1,0
TX100172,user_2707,Pay Bill,392.32,Thika,Ios,Telkom Kenya,individual,0,0,1,2024-06-22 12:41:00,12,5,2024-06-22,Afternoon,1,392.32,392.32,0.0,1,0
TX100173,user_6791,Pay Bill,1809.52,Machakos,Android,Airtel,individual,0,0,0,2024-06-07 13:18:00,13,4,2024-06-07,Afternoon,4,2415.8675000000003,9663.470000000001,-606.3475000000003,0,0
TX100174,user_6535,Deposit Cash,2964.14,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-21 22:13:00,22,4,2024-06-21,Night,1,2964.14,2964.14,0.0,0,0
TX100175,user_5931,Deposit Cash,26.88,Thika,Ios,Airtel,individual,0,0,0,2024-06-19 07:04:00,7,2,2024-06-19,Morning,4,5445.7075,21782.83,-5418.8275,0,0
TX100176,user_4510,Withdraw Cash,3703.58,Kisumu,Feature Phone,Airtel,agent,0,0,0,2024-06-15 01:00:00,1,5,2024-06-15,Night,3,3052.35,9157.05,651.23,0,0
TX100177,user_1202,Lipa Na M-Pesa,3772.78,Machakos,Android,Airtel,individual,0,0,0,2024-06-11 18:37:00,18,1,2024-06-11,Evening,1,3772.78,3772.78,0.0,0,0
TX100178,user_5218,Deposit Cash,3699.73,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 19:25:00,19,0,2024-06-03,Evening,4,4293.6849999999995,17174.739999999998,-593.9549999999995,0,0
TX100179,user_9958,Buy Airtime,624.72,Mombasa,Ios,Airtel,individual,0,0,0,2024-06-19 20:01:00,20,2,2024-06-19,Evening,1,624.72,624.72,0.0,0,0
TX100180,user_5389,Pay Bill,1033.74,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-14 15:52:00,15,4,2024-06-14,Afternoon,1,1033.74,1033.74,0.0,0,0
TX100181,user_3327,Lipa Na M-Pesa,994.66,Meru,Ios,Telkom Kenya,individual,0,0,1,2024-06-03 13:47:00,13,0,2024-06-03,Afternoon,3,3456.61,10369.83,-2461.9500000000003,1,0
TX100182,user_9004,Send Money,11271.93,Machakos,Ios,Telkom Kenya,individual,0,0,0,2024-06-02 11:17:00,11,6,2024-06-02,Morning,2,7931.605,15863.21,3340.3250000000007,0,1
TX100183,user_3931,Withdraw Cash,244.71,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-18 13:50:00,13,1,2024-06-18,Afternoon,2,978.165,1956.33,-733.4549999999999,0,0
TX100184,user_8777,Lipa Na M-Pesa,1959.82,Kisumu,Android,Airtel,individual,0,0,0,2024-06-22 14:12:00,14,5,2024-06-22,Afternoon,3,4212.116666666667,12636.35,-2252.296666666667,0,0
TX100185,user_1197,Deposit Cash,7174.7,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-06 05:54:00,5,3,2024-06-06,Morning,1,7174.7,7174.7,0.0,0,0
TX100186,user_8125,Pay Bill,5135.75,Eldoret,Android,Airtel,individual,0,0,0,2024-06-27 09:52:00,9,3,2024-06-27,Morning,1,5135.75,5135.75,0.0,0,0
TX100187,user_2930,Pay Bill,6049.61,Eldoret,Ios,Telkom Kenya,agent,0,0,0,2024-06-22 01:56:00,1,5,2024-06-22,Night,1,6049.61,6049.61,0.0,0,0
TX100188,user_7287,Pay Bill,12551.32,Nairobi,Android,Airtel,individual,0,0,0,2024-06-04 15:30:00,15,1,2024-06-04,Afternoon,3,5181.916666666667,15545.75,7369.403333333333,0,1
TX100189,user_9800,Lipa Na M-Pesa,1714.36,Nyeri,Ios,Safaricom,individual,0,0,1,2024-06-29 14:11:00,14,5,2024-06-29,Afternoon,2,1764.59,3529.18,-50.23000000000002,1,0
TX100190,user_5282,Pay Bill,1296.97,Meru,Ios,Safaricom,individual,0,0,0,2024-06-07 12:19:00,12,4,2024-06-07,Afternoon,2,1106.27,2212.54,190.70000000000005,0,0
TX100191,user_3511,Deposit Cash,108.99,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-26 05:19:00,5,2,2024-06-26,Morning,5,3597.358,17986.79,-3488.3680000000004,0,0
TX100192,user_1659,Lipa Na M-Pesa,568.9,Garissa,Android,Safaricom,individual,0,0,0,2024-06-05 03:05:00,3,2,2024-06-05,Night,3,4321.606666666667,12964.82,-3752.7066666666665,0,0
TX100193,user_3811,Pay Bill,2889.49,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 12:37:00,12,5,2024-06-08,Afternoon,1,2889.49,2889.49,0.0,0,0
TX100194,user_8098,Send Money,600.5,Kisumu,Ios,Safaricom,individual,0,1,0,2024-06-22 18:19:00,18,5,2024-06-22,Evening,2,548.355,1096.71,52.14499999999998,1,0
TX100195,user_7546,Send Money,4665.37,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-19 00:31:00,0,2,2024-06-19,Night,2,7131.09,14262.18,-2465.7200000000003,0,0
TX100196,user_2986,Buy Airtime,132.8,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-04 09:50:00,9,1,2024-06-04,Morning,4,1955.5125,7822.05,-1822.7125,0,0
TX100197,user_9338,Pay Bill,1051.45,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-28 16:35:00,16,4,2024-06-28,Afternoon,2,1783.98,3567.96,-732.53,0,0
TX100198,user_3911,Pay Bill,4161.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-16 09:34:00,9,6,2024-06-16,Morning,3,3235.5166666666664,9706.55,925.7433333333338,0,0
TX100199,user_2734,Lipa Na M-Pesa,1032.66,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-05 14:02:00,14,2,2024-06-05,Afternoon,3,1406.8999999999999,4220.7,-374.2399999999998,0,0
TX100200,user_2843,Lipa Na M-Pesa,4566.64,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-05 10:19:00,10,2,2024-06-05,Morning,2,3981.6400000000003,7963.280000000001,585.0,0,0
TX100201,user_9680,Pay Bill,19207.99,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 01:23:00,1,0,2024-06-17,Night,4,8777.737500000001,35110.950000000004,10430.2525,0,1
TX100202,user_3976,Buy Airtime,5582.37,Eldoret,Android,Airtel,individual,0,0,0,2024-06-05 10:00:00,10,2,2024-06-05,Morning,2,5689.79,11379.58,-107.42000000000007,0,0
TX100203,user_2959,Pay Bill,1464.05,Machakos,Android,Safaricom,individual,0,1,0,2024-06-16 11:49:00,11,6,2024-06-16,Morning,1,1464.05,1464.05,0.0,1,0
TX100204,user_6759,Deposit Cash,8079.83,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-04 01:02:00,1,1,2024-06-04,Night,2,5264.365,10528.73,2815.465,0,0
TX100205,user_7694,Lipa Na M-Pesa,183.88,Nyeri,Android,Safaricom,individual,0,0,1,2024-06-23 06:19:00,6,6,2024-06-23,Morning,3,2104.72,6314.16,-1920.8399999999997,1,0
TX100206,user_3385,Pay Bill,4518.53,Thika,Android,Safaricom,individual,0,0,0,2024-06-23 16:38:00,16,6,2024-06-23,Afternoon,2,2593.375,5186.75,1925.1549999999997,0,0
TX100207,user_5736,Lipa Na M-Pesa,82.6,Mombasa,Ios,Airtel,individual,0,0,0,2024-06-02 20:12:00,20,6,2024-06-02,Evening,2,2099.69,4199.38,-2017.0900000000001,0,0
TX100208,user_2802,Pay Bill,671.42,Machakos,Ios,Airtel,individual,0,0,0,2024-06-23 11:23:00,11,6,2024-06-23,Morning,2,4426.775,8853.55,-3755.3549999999996,0,0
TX100209,user_9155,Withdraw Cash,15361.18,Nakuru,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-15 14:09:00,14,5,2024-06-15,Afternoon,2,10197.495,20394.99,5163.6849999999995,0,1
TX100210,user_9120,Lipa Na M-Pesa,1566.85,Nakuru,Android,Airtel,individual,0,0,0,2024-06-01 16:25:00,16,5,2024-06-01,Afternoon,4,992.7049999999999,3970.8199999999997,574.145,0,0
TX100211,user_7616,Buy Airtime,6011.52,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-11 06:15:00,6,1,2024-06-11,Morning,2,4371.835,8743.67,1639.6850000000004,0,0
TX100212,user_6534,Withdraw Cash,1651.1,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-25 18:00:00,18,1,2024-06-25,Evening,2,4722.955,9445.91,-3071.855,0,0
TX100213,user_5061,Deposit Cash,6414.66,Garissa,Android,Safaricom,individual,0,0,0,2024-06-23 14:24:00,14,6,2024-06-23,Afternoon,1,6414.66,6414.66,0.0,0,0
TX100214,user_1262,Pay Bill,11777.66,Meru,Android,Airtel,individual,0,0,0,2024-06-19 05:36:00,5,2,2024-06-19,Morning,2,6477.4,12954.8,5300.26,0,1
TX100215,user_7287,Deposit Cash,2001.58,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-23 20:35:00,20,6,2024-06-23,Evening,3,5181.916666666667,15545.75,-3180.336666666667,0,0
TX100216,user_9815,Lipa Na M-Pesa,2868.26,Meru,Android,Airtel,agent,0,0,0,2024-06-27 19:29:00,19,3,2024-06-27,Evening,1,2868.26,2868.26,0.0,0,0
TX100217,user_3049,Withdraw Cash,3467.04,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-07 23:22:00,23,4,2024-06-07,Night,1,3467.04,3467.04,0.0,0,0
TX100218,user_6423,Deposit Cash,9557.9,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 23:15:00,23,2,2024-06-19,Night,3,7168.866666666666,21506.6,2389.0333333333338,0,0
TX100219,user_5548,Buy Airtime,1038.5,Nairobi,Feature Phone,Airtel,individual,0,0,1,2024-06-16 23:33:00,23,6,2024-06-16,Night,1,1038.5,1038.5,0.0,1,0
TX100220,user_4108,Lipa Na M-Pesa,3306.86,Mombasa,Ios,Safaricom,individual,0,1,0,2024-06-29 13:48:00,13,5,2024-06-29,Afternoon,1,3306.86,3306.86,0.0,1,0
TX100221,user_8158,Withdraw Cash,1374.2,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-08 20:20:00,20,5,2024-06-08,Evening,1,1374.2,1374.2,0.0,0,0
TX100222,user_8400,Deposit Cash,855.88,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-09 08:16:00,8,6,2024-06-09,Morning,3,2531.15,7593.45,-1675.27,0,0
TX100223,user_4170,Withdraw Cash,310.6,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-13 07:39:00,7,3,2024-06-13,Morning,4,750.99,3003.96,-440.39,0,0
TX100224,user_3255,Withdraw Cash,3393.1,Meru,Ios,Airtel,individual,0,0,0,2024-06-12 00:51:00,0,2,2024-06-12,Night,2,2210.565,4421.13,1182.5349999999999,0,0
TX100225,user_2154,Deposit Cash,7482.28,Nyeri,Android,Telkom Kenya,agent,0,0,1,2024-06-28 09:39:00,9,4,2024-06-28,Morning,1,7482.28,7482.28,0.0,1,0
TX100226,user_5499,Send Money,1515.25,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-20 16:23:00,16,3,2024-06-20,Afternoon,1,1515.25,1515.25,0.0,0,0
TX100227,user_7295,Pay Bill,2815.59,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-13 05:44:00,5,3,2024-06-13,Morning,3,5131.106666666667,15393.32,-2315.5166666666664,0,0
TX100228,user_7197,Lipa Na M-Pesa,3596.59,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-10 23:19:00,23,0,2024-06-10,Night,2,1901.42,3802.84,1695.17,0,0
TX100229,user_2648,Lipa Na M-Pesa,1874.41,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-28 18:36:00,18,4,2024-06-28,Evening,2,2724.825,5449.65,-850.4149999999997,0,0
TX100230,user_6539,Lipa Na M-Pesa,8178.23,Meru,Ios,Airtel,individual,0,0,0,2024-06-15 14:48:00,14,5,2024-06-15,Afternoon,5,3343.3659999999995,16716.829999999998,4834.864,0,0
TX100231,user_5199,Withdraw Cash,1577.1,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-10 18:43:00,18,0,2024-06-10,Evening,2,1345.835,2691.67,231.26499999999987,0,0
TX100232,user_9445,Deposit Cash,467.4,Nairobi,Android,Telkom Kenya,individual,1,0,0,2024-06-19 21:05:00,21,2,2024-06-19,Night,4,1548.81,6195.24,-1081.4099999999999,1,0
TX100233,user_3557,Pay Bill,544.28,Thika,Ios,Airtel,individual,0,1,0,2024-06-20 22:43:00,22,3,2024-06-20,Night,1,544.28,544.28,0.0,1,0
TX100234,user_6592,Buy Airtime,7752.86,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 14:31:00,14,0,2024-06-17,Afternoon,5,2457.554,12287.77,5295.306,0,0
TX100235,user_1098,Lipa Na M-Pesa,15482.32,Machakos,Ios,Airtel,individual,0,0,0,2024-06-14 20:41:00,20,4,2024-06-14,Evening,2,10559.869999999999,21119.739999999998,4922.450000000001,0,1
TX100236,user_3200,Deposit Cash,1193.48,Mombasa,Android,Telkom Kenya,agent,0,0,0,2024-06-12 01:22:00,1,2,2024-06-12,Night,1,1193.48,1193.48,0.0,0,0
TX100237,user_3961,Pay Bill,542.57,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-17 12:37:00,12,0,2024-06-17,Afternoon,2,1528.68,3057.36,-986.11,0,0
TX100238,user_5973,Pay Bill,2303.66,Eldoret,Android,Airtel,individual,0,0,0,2024-06-25 21:19:00,21,1,2024-06-25,Night,1,2303.66,2303.66,0.0,0,0
TX100239,user_5433,Send Money,4326.87,Nairobi,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 14:00:00,14,1,2024-06-18,Afternoon,2,3690.06,7380.12,636.81,0,0
TX100240,user_3869,Deposit Cash,3317.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-13 06:01:00,6,3,2024-06-13,Morning,2,4800.6900000000005,9601.380000000001,-1483.4300000000003,0,0
TX100241,user_1956,Lipa Na M-Pesa,10563.51,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-23 04:21:00,4,6,2024-06-23,Night,4,4011.1475,16044.59,6552.3625,0,1
TX100242,user_9352,Withdraw Cash,5958.85,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-12 13:03:00,13,2,2024-06-12,Afternoon,1,5958.85,5958.85,0.0,0,0
TX100243,user_6699,Pay Bill,7113.21,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-13 22:01:00,22,3,2024-06-13,Night,3,5005.033333333334,15015.1,2108.1766666666663,0,0
TX100244,user_7944,Pay Bill,2730.56,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 19:26:00,19,4,2024-06-07,Evening,2,2137.705,4275.41,592.855,0,0
TX100245,user_5493,Buy Airtime,1387.47,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-22 21:17:00,21,5,2024-06-22,Night,4,1643.6025,6574.41,-256.13249999999994,0,0
TX100246,user_5911,Send Money,4234.22,Eldoret,Android,Airtel,agent,0,0,0,2024-06-19 08:44:00,8,2,2024-06-19,Morning,3,2962.9166666666665,8888.75,1271.3033333333337,0,0
TX100247,user_4987,Pay Bill,2023.45,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-06 00:56:00,0,3,2024-06-06,Night,1,2023.45,2023.45,0.0,0,0
TX100248,user_7015,Pay Bill,1187.66,Nakuru,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 21:30:00,21,1,2024-06-18,Night,1,1187.66,1187.66,0.0,0,0
TX100249,user_2218,Withdraw Cash,578.18,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-15 07:25:00,7,5,2024-06-15,Morning,2,1143.205,2286.41,-565.025,0,0
TX100250,user_5496,Withdraw Cash,2626.78,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-09 21:02:00,21,6,2024-06-09,Night,1,2626.78,2626.78,0.0,0,0
TX100251,user_5735,Buy Airtime,3157.09,Thika,Ios,Safaricom,individual,0,0,0,2024-06-13 14:02:00,14,3,2024-06-13,Afternoon,3,2557.5933333333337,7672.780000000001,599.4966666666664,0,0
TX100252,user_5555,Deposit Cash,2944.03,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-10 00:17:00,0,0,2024-06-10,Night,5,3671.6,18358.0,-727.5699999999997,0,0
TX100253,user_9050,Buy Airtime,433.72,Meru,Ios,Airtel,individual,0,0,0,2024-06-03 03:10:00,3,0,2024-06-03,Night,2,4450.195,8900.39,-4016.4749999999995,0,0
TX100254,user_4446,Buy Airtime,2953.79,Meru,Ios,Telkom Kenya,individual,0,0,1,2024-06-05 02:25:00,2,2,2024-06-05,Night,2,2310.725,4621.45,643.065,1,0
TX100255,user_2045,Withdraw Cash,645.47,Nakuru,Feature Phone,Safaricom,individual,0,0,1,2024-06-23 19:59:00,19,6,2024-06-23,Evening,2,1064.0900000000001,2128.1800000000003,-418.6200000000001,1,0
TX100256,user_7893,Deposit Cash,3814.28,Machakos,Android,Safaricom,individual,0,0,1,2024-06-08 20:10:00,20,5,2024-06-08,Evening,2,2662.385,5324.77,1151.895,1,0
TX100257,user_2693,Withdraw Cash,1963.64,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-03 13:29:00,13,0,2024-06-03,Afternoon,2,2631.26,5262.52,-667.6200000000001,0,0
TX100258,user_4436,Send Money,6611.77,Nakuru,Ios,Safaricom,individual,0,0,1,2024-06-18 06:58:00,6,1,2024-06-18,Morning,1,6611.77,6611.77,0.0,1,0
TX100259,user_9754,Lipa Na M-Pesa,5271.96,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-12 04:03:00,4,2,2024-06-12,Night,2,3088.18,6176.36,2183.78,0,0
TX100260,user_6895,Lipa Na M-Pesa,4510.59,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-12 12:04:00,12,2,2024-06-12,Afternoon,3,2236.213333333333,6708.639999999999,2274.376666666667,0,0
TX100261,user_4354,Send Money,4222.51,Garissa,Ios,Airtel,individual,0,0,0,2024-06-07 07:21:00,7,4,2024-06-07,Morning,2,3598.955,7197.91,623.5550000000003,0,0
TX100262,user_1225,Lipa Na M-Pesa,2877.32,Meru,Android,Telkom Kenya,individual,0,0,1,2024-06-25 07:08:00,7,1,2024-06-25,Morning,2,2070.25,4140.5,807.0700000000002,1,0
TX100263,user_5893,Deposit Cash,220.71,Machakos,Android,Safaricom,individual,0,0,0,2024-06-16 19:12:00,19,6,2024-06-16,Evening,3,160.57666666666668,481.73,60.133333333333326,0,0
TX100264,user_8022,Withdraw Cash,3729.71,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-16 10:41:00,10,6,2024-06-16,Morning,2,3604.06,7208.12,125.65000000000009,0,0
TX100265,user_6600,Lipa Na M-Pesa,2201.81,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-03 06:29:00,6,0,2024-06-03,Morning,2,2225.9849999999997,4451.969999999999,-24.174999999999727,0,0
TX100266,user_8996,Deposit Cash,2219.13,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-16 00:08:00,0,6,2024-06-16,Night,2,1139.05,2278.1,1080.0800000000002,0,0
TX100267,user_8683,Withdraw Cash,1667.61,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 16:10:00,16,2,2024-06-19,Afternoon,1,1667.61,1667.61,0.0,0,0
TX100268,user_5642,Deposit Cash,9261.26,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-07 15:02:00,15,4,2024-06-07,Afternoon,1,9261.26,9261.26,0.0,0,0
TX100269,user_8679,Send Money,1004.33,Meru,Android,Safaricom,individual,0,0,0,2024-06-23 16:03:00,16,6,2024-06-23,Afternoon,2,3875.34,7750.68,-2871.01,0,0
TX100270,user_9208,Buy Airtime,1332.33,Eldoret,Android,Safaricom,agent,0,0,0,2024-06-17 16:32:00,16,0,2024-06-17,Afternoon,1,1332.33,1332.33,0.0,0,0
TX100271,user_8339,Send Money,11542.79,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 17:14:00,17,1,2024-06-18,Evening,2,6732.555,13465.11,4810.235000000001,0,1
