transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,hour,day_of_week,date,time_of_day
TX100178,user_5218,Deposit Cash,3699.73,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-03 19:25:00,19,0,2024-06-03,Evening
TX100179,user_9958,Buy Airtime,624.72,Mombasa,Ios,Airtel,individual,0,0,0,2024-06-19 20:01:00,20,2,2024-06-19,Evening
TX100180,user_5389,Pay Bill,1033.74,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-14 15:52:00,15,4,2024-06-14,Afternoon
TX100181,user_3327,Lipa Na M-Pesa,994.66,Meru,Ios,Telkom Kenya,individual,0,0,1,2024-06-03 13:47:00,13,0,2024-06-03,Afternoon
TX100182,user_9004,Send Money,11271.93,Machakos,Ios,Telkom Kenya,individual,0,0,0,2024-06-02 11:17:00,11,6,2024-06-02,Morning
TX100183,user_3931,Withdraw Cash,244.71,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-18 13:50:00,13,1,2024-06-18,Afternoon
TX100184,user_8777,Lipa Na M-Pesa,1959.82,Kisumu,Android,Airtel,individual,0,0,0,2024-06-22 14:12:00,14,5,2024-06-22,Afternoon
TX100185,user_1197,Deposit Cash,7174.7,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-06 05:54:00,5,3,2024-06-06,Morning
TX100186,user_8125,Pay Bill,5135.75,Eldoret,Android,Airtel,individual,0,0,0,2024-06-27 09:52:00,9,3,2024-06-27,Morning
TX100187,user_2930,Pay Bill,6049.61,Eldoret,Ios,Telkom Kenya,agent,0,0,0,2024-06-22 01:56:00,1,5,2024-06-22,Night
TX100188,user_7287,Pay Bill,12551.32,Nairobi,Android,Airtel,individual,0,0,0,2024-06-04 15:30:00,15,1,2024-06-04,Afternoon
TX100189,user_9800,Lipa Na M-Pesa,1714.36,Nyeri,Ios,Safaricom,individual,0,0,1,2024-06-29 14:11:00,14,5,2024-06-29,Afternoon
TX100190,user_5282,Pay Bill,1296.97,Meru,Ios,Safaricom,individual,0,0,0,2024-06-07 12:19:00,12,4,2024-06-07,Afternoon
TX100191,user_3511,Deposit Cash,108.99,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-26 05:19:00,5,2,2024-06-26,Morning
TX100192,user_1659,Lipa Na M-Pesa,568.9,Garissa,Android,Safaricom,individual,0,0,0,2024-06-05 03:05:00,3,2,2024-06-05,Night
TX100193,user_3811,Pay Bill,2889.49,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 12:37:00,12,5,2024-06-08,Afternoon
TX100194,user_8098,Send Money,600.5,Kisumu,Ios,Safaricom,individual,0,1,0,2024-06-22 18:19:00,18,5,2024-06-22,Evening
TX100195,user_7546,Send Money,4665.37,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-19 00:31:00,0,2,2024-06-19,Night
TX100196,user_2986,Buy Airtime,132.8,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-04 09:50:00,9,1,2024-06-04,Morning
TX100197,user_9338,Pay Bill,1051.45,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-28 16:35:00,16,4,2024-06-28,Afternoon
TX100198,user_3911,Pay Bill,4161.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-16 09:34:00,9,6,2024-06-16,Morning
TX100199,user_2734,Lipa Na M-Pesa,1032.66,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-05 14:02:00,14,2,2024-06-05,Afternoon
TX100200,user_2843,Lipa Na M-Pesa,4566.64,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-05 10:19:00,10,2,2024-06-05,Morning
TX100201,user_9680,Pay Bill,19207.99,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 01:23:00,1,0,2024-06-17,Night
TX100202,user_3976,Buy Airtime,5582.37,Eldoret,Android,Airtel,individual,0,0,0,2024-06-05 10:00:00,10,2,2024-06-05,Morning
TX100203,user_2959,Pay Bill,1464.05,Machakos,Android,Safaricom,individual,0,1,0,2024-06-16 11:49:00,11,6,2024-06-16,Morning
TX100204,user_6759,Deposit Cash,8079.83,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-04 01:02:00,1,1,2024-06-04,Night
TX100205,user_7694,Lipa Na M-Pesa,183.88,Nyeri,Android,Safaricom,individual,0,0,1,2024-06-23 06:19:00,6,6,2024-06-23,Morning
TX100206,user_3385,Pay Bill,4518.53,Thika,Android,Safaricom,individual,0,0,0,2024-06-23 16:38:00,16,6,2024-06-23,Afternoon
TX100207,user_5736,Lipa Na M-Pesa,82.6,Mombasa,Ios,Airtel,individual,0,0,0,2024-06-02 20:12:00,20,6,2024-06-02,Evening
TX100208,user_2802,Pay Bill,671.42,Machakos,Ios,Airtel,individual,0,0,0,2024-06-23 11:23:00,11,6,2024-06-23,Morning
TX100209,user_9155,Withdraw Cash,15361.18,Nakuru,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-15 14:09:00,14,5,2024-06-15,Afternoon
TX100210,user_9120,Lipa Na M-Pesa,1566.85,Nakuru,Android,Airtel,individual,0,0,0,2024-06-01 16:25:00,16,5,2024-06-01,Afternoon
TX100211,user_7616,Buy Airtime,6011.52,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-11 06:15:00,6,1,2024-06-11,Morning
TX100212,user_6534,Withdraw Cash,1651.1,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-25 18:00:00,18,1,2024-06-25,Evening
TX100213,user_5061,Deposit Cash,6414.66,Garissa,Android,Safaricom,individual,0,0,0,2024-06-23 14:24:00,14,6,2024-06-23,Afternoon
TX100214,user_1262,Pay Bill,11777.66,Meru,Android,Airtel,individual,0,0,0,2024-06-19 05:36:00,5,2,2024-06-19,Morning
TX100215,user_7287,Deposit Cash,2001.58,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-23 20:35:00,20,6,2024-06-23,Evening
TX100216,user_9815,Lipa Na M-Pesa,2868.26,Meru,Android,Airtel,agent,0,0,0,2024-06-27 19:29:00,19,3,2024-06-27,Evening
TX100217,user_3049,Withdraw Cash,3467.04,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-07 23:22:00,23,4,2024-06-07,Night
TX100218,user_6423,Deposit Cash,9557.9,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 23:15:00,23,2,2024-06-19,Night
TX100219,user_5548,Buy Airtime,1038.5,Nairobi,Feature Phone,Airtel,individual,0,0,1,2024-06-16 23:33:00,23,6,2024-06-16,Night
TX100220,user_4108,Lipa Na M-Pesa,3306.86,Mombasa,Ios,Safaricom,individual,0,1,0,2024-06-29 13:48:00,13,5,2024-06-29,Afternoon
TX100221,user_8158,Withdraw Cash,1374.2,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-08 20:20:00,20,5,2024-06-08,Evening
TX100222,user_8400,Deposit Cash,855.88,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-09 08:16:00,8,6,2024-06-09,Morning
TX100223,user_4170,Withdraw Cash,310.6,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-13 07:39:00,7,3,2024-06-13,Morning
TX100224,user_3255,Withdraw Cash,3393.1,Meru,Ios,Airtel,individual,0,0,0,2024-06-12 00:51:00,0,2,2024-06-12,Night
TX100225,user_2154,Deposit Cash,7482.28,Nyeri,Android,Telkom Kenya,agent,0,0,1,2024-06-28 09:39:00,9,4,2024-06-28,Morning
TX100226,user_5499,Send Money,1515.25,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-20 16:23:00,16,3,2024-06-20,Afternoon
TX100227,user_7295,Pay Bill,2815.59,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-13 05:44:00,5,3,2024-06-13,Morning
TX100228,user_7197,Lipa Na M-Pesa,3596.59,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-10 23:19:00,23,0,2024-06-10,Night
TX100229,user_2648,Lipa Na M-Pesa,1874.41,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-28 18:36:00,18,4,2024-06-28,Evening
TX100230,user_6539,Lipa Na M-Pesa,8178.23,Meru,Ios,Airtel,individual,0,0,0,2024-06-15 14:48:00,14,5,2024-06-15,Afternoon
TX100231,user_5199,Withdraw Cash,1577.1,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-10 18:43:00,18,0,2024-06-10,Evening
TX100232,user_9445,Deposit Cash,467.4,Nairobi,Android,Telkom Kenya,individual,1,0,0,2024-06-19 21:05:00,21,2,2024-06-19,Night
TX100233,user_3557,Pay Bill,544.28,Thika,Ios,Airtel,individual,0,1,0,2024-06-20 22:43:00,22,3,2024-06-20,Night
TX100234,user_6592,Buy Airtime,7752.86,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 14:31:00,14,0,2024-06-17,Afternoon
TX100235,user_1098,Lipa Na M-Pesa,15482.32,Machakos,Ios,Airtel,individual,0,0,0,2024-06-14 20:41:00,20,4,2024-06-14,Evening
TX100236,user_3200,Deposit Cash,1193.48,Mombasa,Android,Telkom Kenya,agent,0,0,0,2024-06-12 01:22:00,1,2,2024-06-12,Night
TX100237,user_3961,Pay Bill,542.57,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-17 12:37:00,12,0,2024-06-17,Afternoon
TX100238,user_5973,Pay Bill,2303.66,Eldoret,Android,Airtel,individual,0,0,0,2024-06-25 21:19:00,21,1,2024-06-25,Night
TX100239,user_5433,Send Money,4326.87,Nairobi,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 14:00:00,14,1,2024-06-18,Afternoon
TX100240,user_3869,Deposit Cash,3317.26,Mombasa,Android,Airtel,individual,0,0,0,2024-06-13 06:01:00,6,3,2024-06-13,Morning
TX100241,user_1956,Lipa Na M-Pesa,10563.51,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-23 04:21:00,4,6,2024-06-23,Night
TX100242,user_9352,Withdraw Cash,5958.85,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-12 13:03:00,13,2,2024-06-12,Afternoon
TX100243,user_6699,Pay Bill,7113.21,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-13 22:01:00,22,3,2024-06-13,Night
TX100244,user_7944,Pay Bill,2730.56,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 19:26:00,19,4,2024-06-07,Evening
TX100245,user_5493,Buy Airtime,1387.47,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-22 21:17:00,21,5,2024-06-22,Night
TX100246,user_5911,Send Money,4234.22,Eldoret,Android,Airtel,agent,0,0,0,2024-06-19 08:44:00,8,2,2024-06-19,Morning
TX100247,user_4987,Pay Bill,2023.45,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-06 00:56:00,0,3,2024-06-06,Night
TX100248,user_7015,Pay Bill,1187.66,Nakuru,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 21:30:00,21,1,2024-06-18,Night
TX100249,user_2218,Withdraw Cash,578.18,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-15 07:25:00,7,5,2024-06-15,Morning
TX100250,user_5496,Withdraw Cash,2626.78,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-09 21:02:00,21,6,2024-06-09,Night
TX100251,user_5735,Buy Airtime,3157.09,Thika,Ios,Safaricom,individual,0,0,0,2024-06-13 14:02:00,14,3,2024-06-13,Afternoon
TX100252,user_5555,Deposit Cash,2944.03,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-10 00:17:00,0,0,2024-06-10,Night
TX100253,user_9050,Buy Airtime,433.72,Meru,Ios,Airtel,individual,0,0,0,2024-06-03 03:10:00,3,0,2024-06-03,Night
TX100254,user_4446,Buy Airtime,2953.79,Meru,Ios,Telkom Kenya,individual,0,0,1,2024-06-05 02:25:00,2,2,2024-06-05,Night
TX100255,user_2045,Withdraw Cash,645.47,Nakuru,Feature Phone,Safaricom,individual,0,0,1,2024-06-23 19:59:00,19,6,2024-06-23,Evening
TX100256,user_7893,Deposit Cash,3814.28,Machakos,Android,Safaricom,individual,0,0,1,2024-06-08 20:10:00,20,5,2024-06-08,Evening
TX100257,user_2693,Withdraw Cash,1963.64,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-03 13:29:00,13,0,2024-06-03,Afternoon
TX100258,user_4436,Send Money,6611.77,Nakuru,Ios,Safaricom,individual,0,0,1,2024-06-18 06:58:00,6,1,2024-06-18,Morning
TX100259,user_9754,Lipa Na M-Pesa,5271.96,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-12 04:03:00,4,2,2024-06-12,Night
TX100260,user_6895,Lipa Na M-Pesa,4510.59,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-12 12:04:00,12,2,2024-06-12,Afternoon
TX100261,user_4354,Send Money,4222.51,Garissa,Ios,Airtel,individual,0,0,0,2024-06-07 07:21:00,7,4,2024-06-07,Morning
TX100262,user_1225,Lipa Na M-Pesa,2877.32,Meru,Android,Telkom Kenya,individual,0,0,1,2024-06-25 07:08:00,7,1,2024-06-25,Morning
TX100263,user_5893,Deposit Cash,220.71,Machakos,Android,Safaricom,individual,0,0,0,2024-06-16 19:12:00,19,6,2024-06-16,Evening
TX100264,user_8022,Withdraw Cash,3729.71,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-16 10:41:00,10,6,2024-06-16,Morning
TX100265,user_6600,Lipa Na M-Pesa,2201.81,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-03 06:29:00,6,0,2024-06-03,Morning
TX100266,user_8996,Deposit Cash,2219.13,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-16 00:08:00,0,6,2024-06-16,Night
TX100267,user_8683,Withdraw Cash,1667.61,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 16:10:00,16,2,2024-06-19,Afternoon
TX100268,user_5642,Deposit Cash,9261.26,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-07 15:02:00,15,4,2024-06-07,Afternoon
TX100269,user_8679,Send Money,1004.33,Meru,Android,Safaricom,individual,0,0,0,2024-06-23 16:03:00,16,6,2024-06-23,Afternoon
TX100270,user_9208,Buy Airtime,1332.33,Eldoret,Android,Safaricom,agent,0,0,0,2024-06-17 16:32:00,16,0,2024-06-17,Afternoon
TX100271,user_8339,Send Money,11542.79,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 17:14:00,17,1,2024-06-18,Evening
TX100272,user_3205,Lipa Na M-Pesa,5815.39,Nairobi,Ios,Telkom Kenya,individual,0,0,0,2024-06-04 03:39:00,3,1,2024-06-04,Night
TX100273,user_2069,Withdraw Cash,49.65,Thika,Android,Airtel,individual,0,0,1,2024-06-21 04:30:00,4,4,2024-06-21,Night
TX100274,user_4444,Deposit Cash,8279.62,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-10 00:40:00,0,0,2024-06-10,Night
TX100275,user_2060,Lipa Na M-Pesa,899.57,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-22 13:03:00,13,5,2024-06-22,Afternoon
TX100276,user_3327,Lipa Na M-Pesa,4283.81,Nairobi,Feature Phone,Airtel,individual,0,1,0,2024-06-08 12:26:00,12,5,2024-06-08,Afternoon
TX100277,user_4420,Buy Airtime,2818.76,Nairobi,Ios,Airtel,individual,0,0,1,2024-06-29 10:10:00,10,5,2024-06-29,Morning
TX100278,user_1301,Lipa Na M-Pesa,2693.68,Meru,Android,Airtel,individual,0,0,0,2024-06-25 23:35:00,23,1,2024-06-25,Night
TX100279,user_1606,Buy Airtime,4429.49,Thika,Android,Safaricom,individual,0,0,0,2024-06-04 04:40:00,4,1,2024-06-04,Night
TX100280,user_4170,Withdraw Cash,812.56,Nairobi,Android,Airtel,individual,0,0,1,2024-06-05 01:45:00,1,2,2024-06-05,Night
TX100281,user_1699,Withdraw Cash,606.18,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 10:40:00,10,0,2024-06-17,Morning
TX100282,user_6088,Deposit Cash,3693.56,Meru,Ios,Safaricom,individual,1,0,0,2024-06-08 01:41:00,1,5,2024-06-08,Night
TX100283,user_1190,Buy Airtime,1201.57,Mombasa,Feature Phone,Airtel,agent,0,0,0,2024-06-15 07:04:00,7,5,2024-06-15,Morning
TX100284,user_1980,Send Money,12767.11,Nyeri,Ios,Safaricom,agent,0,1,0,2024-06-11 03:37:00,3,1,2024-06-11,Night
TX100285,user_3975,Withdraw Cash,2102.06,Nakuru,Feature Phone,Airtel,individual,0,0,1,2024-06-28 11:24:00,11,4,2024-06-28,Morning
TX100286,user_7102,Deposit Cash,414.15,Thika,Ios,Safaricom,individual,0,0,0,2024-06-22 03:27:00,3,5,2024-06-22,Night
TX100287,user_2184,Send Money,4052.21,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-26 22:31:00,22,2,2024-06-26,Night
TX100288,user_4327,Withdraw Cash,1279.3,Machakos,Android,Airtel,individual,0,0,0,2024-06-28 18:41:00,18,4,2024-06-28,Evening
TX100289,user_4394,Withdraw Cash,563.0,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-15 16:15:00,16,5,2024-06-15,Afternoon
TX100290,user_9319,Deposit Cash,1923.62,Machakos,Android,Safaricom,individual,0,0,0,2024-06-27 19:00:00,19,3,2024-06-27,Evening
TX100291,user_2816,Deposit Cash,11656.5,Machakos,Android,Telkom Kenya,individual,0,0,1,2024-06-19 03:25:00,3,2,2024-06-19,Night
TX100292,user_6854,Pay Bill,1855.21,Nairobi,Android,Airtel,individual,0,0,0,2024-06-06 21:50:00,21,3,2024-06-06,Night
TX100293,user_7709,Lipa Na M-Pesa,1493.41,Garissa,Feature Phone,Telkom Kenya,individual,1,0,0,2024-06-21 06:28:00,6,4,2024-06-21,Morning
TX100294,user_1569,Lipa Na M-Pesa,2057.66,Mombasa,Android,Airtel,individual,0,0,0,2024-06-09 18:45:00,18,6,2024-06-09,Evening
TX100295,user_6442,Send Money,42.66,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-29 07:56:00,7,5,2024-06-29,Morning
TX100296,user_2895,Lipa Na M-Pesa,499.92,Mombasa,Ios,Airtel,individual,0,0,0,2024-06-01 14:09:00,14,5,2024-06-01,Afternoon
TX100297,user_3733,Send Money,6632.34,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-25 04:24:00,4,1,2024-06-25,Night
TX100298,user_4863,Withdraw Cash,13363.97,Mombasa,Feature Phone,Safaricom,individual,0,0,1,2024-06-05 05:55:00,5,2,2024-06-05,Morning
TX100299,user_8455,Pay Bill,601.67,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 21:03:00,21,5,2024-06-08,Night
TX100300,user_5014,Pay Bill,2683.91,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-21 10:37:00,10,4,2024-06-21,Morning
TX100301,user_2686,Withdraw Cash,11869.38,Nyeri,Ios,Airtel,individual,0,0,0,2024-06-18 15:14:00,15,1,2024-06-18,Afternoon
TX100302,user_4009,Deposit Cash,596.02,Nakuru,Ios,Telkom Kenya,individual,0,0,1,2024-06-26 13:53:00,13,2,2024-06-26,Afternoon
TX100303,user_8806,Buy Airtime,721.61,Machakos,Android,Airtel,individual,0,0,0,2024-06-17 19:10:00,19,0,2024-06-17,Evening
TX100304,user_1154,Buy Airtime,9151.74,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 21:20:00,21,0,2024-06-17,Night
TX100305,user_2409,Lipa Na M-Pesa,4280.9,Kisumu,Feature Phone,Airtel,individual,0,0,1,2024-06-19 18:13:00,18,2,2024-06-19,Evening
TX100306,user_1784,Deposit Cash,576.92,Thika,Android,Safaricom,individual,0,0,0,2024-06-26 22:05:00,22,2,2024-06-26,Night
TX100307,user_9096,Send Money,1750.13,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-11 19:47:00,19,1,2024-06-11,Evening
TX100308,user_8560,Pay Bill,202.7,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-18 20:32:00,20,1,2024-06-18,Evening
TX100309,user_8343,Lipa Na M-Pesa,1983.86,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-10 21:04:00,21,0,2024-06-10,Night
TX100310,user_8206,Withdraw Cash,5266.22,Kisumu,Android,Safaricom,individual,0,0,1,2024-06-21 20:41:00,20,4,2024-06-21,Evening
TX100311,user_6596,Deposit Cash,2825.81,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-13 04:21:00,4,3,2024-06-13,Night
TX100312,user_6801,Pay Bill,3648.89,Machakos,Android,Telkom Kenya,individual,0,1,0,2024-06-14 19:25:00,19,4,2024-06-14,Evening
TX100313,user_3806,Send Money,1385.1,Meru,Android,Airtel,individual,0,0,0,2024-06-02 00:44:00,0,6,2024-06-02,Night
TX100314,user_1537,Send Money,616.06,Thika,Feature Phone,Telkom Kenya,individual,1,0,0,2024-06-14 23:01:00,23,4,2024-06-14,Night
TX100315,user_6986,Buy Airtime,46.21,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-26 18:47:00,18,2,2024-06-26,Evening
TX100316,user_2841,Lipa Na M-Pesa,6027.41,Thika,Android,Airtel,individual,0,0,0,2024-06-26 13:09:00,13,2,2024-06-26,Afternoon
TX100317,user_9716,Withdraw Cash,3543.4,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-29 17:40:00,17,5,2024-06-29,Evening
TX100318,user_7971,Pay Bill,911.69,Kisumu,Ios,Safaricom,individual,0,0,0,2024-06-12 21:49:00,21,2,2024-06-12,Night
TX100319,user_6625,Send Money,1897.11,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-21 11:27:00,11,4,2024-06-21,Morning
TX100320,user_3950,Pay Bill,5658.38,Nakuru,Ios,Safaricom,agent,0,0,0,2024-06-14 12:36:00,12,4,2024-06-14,Afternoon
TX100321,user_8992,Withdraw Cash,2707.97,Garissa,Android,Airtel,individual,1,0,0,2024-06-11 03:46:00,3,1,2024-06-11,Night
TX100322,user_5780,Pay Bill,1249.16,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-27 23:55:00,23,3,2024-06-27,Night
TX100323,user_3368,Lipa Na M-Pesa,1088.01,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 01:06:00,1,0,2024-06-17,Night
TX100324,user_7655,Buy Airtime,858.92,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-25 22:53:00,22,1,2024-06-25,Night
TX100325,user_9173,Pay Bill,6075.08,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-12 10:45:00,10,2,2024-06-12,Morning
TX100326,user_5495,Deposit Cash,3051.79,Mombasa,Android,Telkom Kenya,agent,0,0,0,2024-06-02 23:01:00,23,6,2024-06-02,Night
TX100327,user_7002,Buy Airtime,4322.4,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-10 11:29:00,11,0,2024-06-10,Morning
TX100328,user_7614,Withdraw Cash,6884.41,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-26 09:25:00,9,2,2024-06-26,Morning
TX100329,user_6919,Buy Airtime,15162.78,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-17 08:53:00,8,0,2024-06-17,Morning
TX100330,user_1853,Pay Bill,1004.48,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-12 15:55:00,15,2,2024-06-12,Afternoon
TX100331,user_5146,Pay Bill,698.43,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-22 06:19:00,6,5,2024-06-22,Morning
TX100332,user_4769,Deposit Cash,2169.63,Thika,Android,Safaricom,individual,0,0,1,2024-06-28 02:01:00,2,4,2024-06-28,Night
TX100333,user_1574,Send Money,124.95,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-20 07:03:00,7,3,2024-06-20,Morning
TX100334,user_2148,Deposit Cash,5491.02,Thika,Feature Phone,Safaricom,individual,0,0,1,2024-06-18 22:30:00,22,1,2024-06-18,Night
TX100335,user_7293,Pay Bill,7532.34,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-28 06:01:00,6,4,2024-06-28,Morning
TX100336,user_7457,Buy Airtime,4054.71,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-12 05:10:00,5,2,2024-06-12,Morning
TX100337,user_8509,Deposit Cash,1091.89,Nairobi,Ios,Safaricom,individual,0,0,0,2024-06-26 18:52:00,18,2,2024-06-26,Evening
TX100338,user_5777,Deposit Cash,459.99,Garissa,Ios,Airtel,agent,0,0,0,2024-06-23 04:03:00,4,6,2024-06-23,Night
TX100339,user_4854,Send Money,1685.25,Eldoret,Ios,Airtel,individual,0,1,0,2024-06-14 14:56:00,14,4,2024-06-14,Afternoon
TX100340,user_3491,Pay Bill,6271.21,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-10 16:24:00,16,0,2024-06-10,Afternoon
TX100341,user_4124,Pay Bill,1496.06,Nairobi,Android,Airtel,individual,0,0,0,2024-06-22 01:12:00,1,5,2024-06-22,Night
TX100342,user_6691,Withdraw Cash,121.99,Machakos,Ios,Safaricom,individual,0,0,1,2024-06-22 20:25:00,20,5,2024-06-22,Evening
TX100343,user_4051,Send Money,1122.07,Eldoret,Ios,Telkom Kenya,individual,1,0,0,2024-06-02 05:18:00,5,6,2024-06-02,Morning
TX100344,user_1004,Withdraw Cash,16099.11,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-22 06:53:00,6,5,2024-06-22,Morning
TX100345,user_6222,Withdraw Cash,3951.77,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-18 20:44:00,20,1,2024-06-18,Evening
TX100346,user_6315,Withdraw Cash,8089.1,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-01 14:05:00,14,5,2024-06-01,Afternoon
TX100347,user_5869,Lipa Na M-Pesa,5218.7,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-28 13:06:00,13,4,2024-06-28,Afternoon
TX100348,user_1876,Withdraw Cash,2715.61,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-20 08:00:00,8,3,2024-06-20,Morning
TX100349,user_8027,Deposit Cash,563.42,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-09 12:07:00,12,6,2024-06-09,Afternoon
TX100350,user_5142,Buy Airtime,1500.45,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-25 06:50:00,6,1,2024-06-25,Morning
TX100351,user_7966,Deposit Cash,3067.56,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-05 15:42:00,15,2,2024-06-05,Afternoon
TX100352,user_8079,Deposit Cash,7157.84,Nairobi,Ios,Safaricom,individual,0,0,0,2024-06-29 01:17:00,1,5,2024-06-29,Night
TX100353,user_8987,Pay Bill,1095.14,Garissa,Ios,Airtel,agent,0,0,0,2024-06-17 11:29:00,11,0,2024-06-17,Morning
TX100354,user_7799,Lipa Na M-Pesa,452.3,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-18 04:38:00,4,1,2024-06-18,Night
TX100355,user_5465,Withdraw Cash,2864.16,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-15 15:32:00,15,5,2024-06-15,Afternoon
TX100356,user_1635,Pay Bill,679.68,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 03:01:00,3,4,2024-06-14,Night
TX100357,user_2693,Send Money,3298.88,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-24 11:42:00,11,0,2024-06-24,Morning
